target_ip,target_geo_country,Time Run,Processed?
180.87.173.16,SG,2023-03-02 02:38:44.679730,Not Processed due to DUPLICATE in past 7 days
103.155.16.178,SG,2023-03-02 02:38:44.681725,Not Processed due to DUPLICATE in past 7 days
103.207.108.98,SG,2023-03-02 02:38:44.683720,Not Processed due to DUPLICATE in past 7 days
157.240.7.16,SG,2023-03-02 02:38:44.686743,Not Processed due to DUPLICATE in past 7 days
169.150.243.3,SG,2023-03-02 02:38:44.688737,Not Processed due to DUPLICATE in past 7 days
52.139.250.209,SG,2023-03-02 02:38:44.690731,Not Processed due to DUPLICATE in past 7 days
13.227.254.102,SG,2023-03-02 02:38:44.692726,Not Processed due to DUPLICATE in past 7 days
157.240.15.63,SG,2023-03-02 02:38:44.694722,Not Processed due to DUPLICATE in past 7 days
46.51.219.70,SG,2023-03-02 02:38:44.696716,Not Processed due to DUPLICATE in past 7 days
106.10.186.200,SG,2023-03-02 02:38:44.698711,Not Processed due to DUPLICATE in past 7 days
159.138.91.5,SG,2023-03-02 02:38:44.701702,Not Processed due to DUPLICATE in past 7 days
119.74.176.84,SG,2023-03-02 02:38:44.703697,Not Processed due to DUPLICATE in past 7 days
13.33.33.6,SG,2023-03-02 02:38:44.705692,Not Processed due to DUPLICATE in past 7 days
144.126.242.176,SG,2023-03-02 02:38:44.707689,Not Processed due to DUPLICATE in past 7 days
104.69.96.220,SG,2023-03-02 02:38:44.709681,Not Processed due to DUPLICATE in past 7 days
23.195.121.150,SG,2023-03-02 02:38:44.711676,Not Processed due to DUPLICATE in past 7 days
157.240.7.6,SG,2023-03-02 02:38:44.713671,Not Processed due to DUPLICATE in past 7 days
13.215.82.183,SG,2023-03-02 02:38:44.715678,Not Processed due to DUPLICATE in past 7 days
143.244.33.161,SG,2023-03-02 02:38:44.719655,Not Processed due to DUPLICATE in past 7 days
18.136.42.214,SG,2023-03-02 02:38:44.721649,Not Processed due to DUPLICATE in past 7 days
46.137.229.114,SG,2023-03-02 02:38:44.723646,Not Processed due to DUPLICATE in past 7 days
125.56.199.43,SG,2023-03-02 02:38:44.725639,Not Processed due to DUPLICATE in past 7 days
23.210.250.82,SG,2023-03-02 02:38:44.727633,Not Processed due to DUPLICATE in past 7 days
184.31.4.201,SG,2023-03-02 02:38:44.729628,Not Processed due to DUPLICATE in past 7 days
52.221.15.231,SG,2023-03-02 02:38:44.731632,Not Processed due to DUPLICATE in past 7 days
125.56.199.9,SG,2023-03-02 02:38:44.734582,Not Processed due to DUPLICATE in past 7 days
13.33.33.60,SG,2023-03-02 02:38:44.737608,Not Processed due to DUPLICATE in past 7 days
23.47.190.123,SG,2023-03-02 02:38:44.740600,Not Processed due to DUPLICATE in past 7 days
203.116.175.115,SG,2023-03-02 02:38:44.743637,Not Processed due to DUPLICATE in past 7 days
17.248.164.198,SG,2023-03-02 02:38:44.746552,Not Processed due to DUPLICATE in past 7 days
194.233.94.209,SG,2023-03-02 02:38:44.749904,Not Processed due to DUPLICATE in past 7 days
52.98.65.2,SG,2023-03-02 02:38:44.753531,Not Processed due to DUPLICATE in past 7 days
52.84.251.97,SG,2023-03-02 02:38:44.755528,Not Processed due to DUPLICATE in past 7 days
52.84.251.74,SG,2023-03-02 02:38:44.758519,Not Processed due to DUPLICATE in past 7 days
43.132.80.22,SG,2023-03-02 02:38:44.760514,Not Processed due to DUPLICATE in past 7 days
23.15.98.69,SG,2023-03-02 02:38:44.762509,Not Processed due to DUPLICATE in past 7 days
54.255.26.7,SG,2023-03-02 02:38:44.765501,Not Processed due to DUPLICATE in past 7 days
13.33.100.129,SG,2023-03-02 02:38:44.767495,Not Processed due to DUPLICATE in past 7 days
13.33.79.144,SG,2023-03-02 02:38:44.769521,Not Processed due to DUPLICATE in past 7 days
89.187.163.131,SG,2023-03-02 02:38:44.771518,Not Processed due to DUPLICATE in past 7 days
52.84.251.60,SG,2023-03-02 02:38:44.774509,Not Processed due to DUPLICATE in past 7 days
157.240.7.20,SG,2023-03-02 02:38:44.776502,Not Processed due to DUPLICATE in past 7 days
13.33.33.118,SG,2023-03-02 02:38:44.778496,Not Processed due to DUPLICATE in past 7 days
52.77.158.91,SG,2023-03-02 02:38:44.781458,Not Processed due to DUPLICATE in past 7 days
125.252.229.70,SG,2023-03-02 02:38:44.784481,Not Processed due to DUPLICATE in past 7 days
23.36.252.240,SG,2023-03-02 02:38:44.786476,Not Processed due to DUPLICATE in past 7 days
52.84.251.64,SG,2023-03-02 02:38:44.788471,Not Processed due to DUPLICATE in past 7 days
156.59.151.17,SG,2023-03-02 02:38:44.790792,Not Processed due to DUPLICATE in past 7 days
13.33.33.91,SG,2023-03-02 02:38:44.792460,Not Processed due to DUPLICATE in past 7 days
72.247.81.88,SG,2023-03-02 02:38:44.794544,Not Processed due to DUPLICATE in past 7 days
8.218.46.10,SG,2023-03-02 02:38:44.797451,Not Processed due to DUPLICATE in past 7 days
159.138.85.193,SG,2023-03-02 02:38:44.799441,Not Processed due to DUPLICATE in past 7 days
51.79.223.21,SG,2023-03-02 02:38:44.801436,Not Processed due to DUPLICATE in past 7 days
17.248.164.11,SG,2023-03-02 02:38:44.803432,Not Processed due to DUPLICATE in past 7 days
151.192.83.68,SG,2023-03-02 02:38:44.805425,Not Processed due to DUPLICATE in past 7 days
202.156.3.37,SG,2023-03-02 02:38:44.807419,Not Processed due to DUPLICATE in past 7 days
13.33.88.19,SG,2023-03-02 02:38:44.809419,Not Processed due to DUPLICATE in past 7 days
161.117.125.94,SG,2023-03-02 02:38:44.811409,Not Processed due to DUPLICATE in past 7 days
69.173.158.68,SG,2023-03-02 02:38:44.813404,Not Processed due to DUPLICATE in past 7 days
157.240.13.175,SG,2023-03-02 02:38:44.815398,Not Processed due to DUPLICATE in past 7 days
54.192.150.11,SG,2023-03-02 02:38:44.818391,Not Processed due to DUPLICATE in past 7 days
91.108.56.122,SG,2023-03-02 02:38:44.820385,Not Processed due to DUPLICATE in past 7 days
23.200.24.27,SG,2023-03-02 02:38:44.822385,Not Processed due to DUPLICATE in past 7 days
